IDLE;[00059001];LooseMQ11SarahHandOnGlass;Characters\_Male\IdleAnims\MQ11SarahHandOnGlass.kf;;;
IDLE;[000A25B7];LooseMQ11SarahLyonsDeath;Characters\_Male\IdleAnims\MQ11SarahLyonsDeath.kf;;;
IDLE;[0006CE50];MS02MechPointing;Characters\_Male\IdleAnims\MS02SpecialIdle_HeroPointing01.kf;;;
IDLE;[0006CE51];MS02AntPointing;Characters\_Male\IdleAnims\MS02SpecialIdle_HeroPointing02.kf;;;
IDLE;[0006CE52];MS02AntPoses;Characters\_Male\IdleAnims\MS02SpecialIdle_HeroPoses01.kf;;;
IDLE;[0006CE53];MS02MechPoses;Characters\_Male\IdleAnims\MS02SpecialIdle_HeroPoses02.kf;;;
IDLE;[0006CE54];MS02MechShakingFist;Characters\_Male\IdleAnims\MS02SpecialIdle_ShakingFist01.kf;;;
IDLE;[0006CE55];MS02AntShakingFist;Characters\_Male\IdleAnims\MS02SpecialIdle_ShakingFist02.kf;;;
IDLE;[0006EE11];MS09WarmingUp01;Characters\_Male\IdleAnims\MS09SpecialIdle_WarmingUp01.kf;;;
IDLE;[000B2512];WarmingUp01;Characters\_Male\IdleAnims\MS09SpecialIdle_WarmingUp01.kf;;;
IDLE;[0006EE12];MS09WarmingUp02;Characters\_Male\IdleAnims\MS09SpecialIdle_WarmingUp02.kf;;;
IDLE;[000B2504];WarmingUp02;Characters\_Male\IdleAnims\MS09SpecialIdle_WarmingUp02.kf;;;
IDLE;[0006EE13];MS09WarmingUp03;Characters\_Male\IdleAnims\MS09SpecialIdle_WarmingUp03.kf;;;
IDLE;[000B2508];WarmingUp03;Characters\_Male\IdleAnims\MS09SpecialIdle_WarmingUp03.kf;;;
IDLE;[0006B8FB];MS11ShieldsEyes;Characters\_Male\IdleAnims\MS11ShieldsEyes.kf;;;
IDLE;[0006B8FC];MS11SitComeHere;Characters\_Male\IdleAnims\MS11SitComeHere.kf;;;
IDLE;[0009AE8C];MS12GreatJobKid;Characters\_Male\IdleAnims\MS12SpecialIdle_GreatJobKid.kf;;;
IDLE;[00020C3A];MS12TappingAKA;Characters\_Male\IdleAnims\MS12SpecialIdle_TappingAKA.kf;;;
IDLE;[00035A14];MS17ViolinPlayer;Characters\_Male\IdleAnims\MS17ViolinPlayer.kf;;;
IDLE;[00035A13];MS17ViolinPlayerA;Characters\_Male\IdleAnims\MS17ViolinPlayerA.kf;;;
IDLE;[0006CAE5];MS05TourGuide01;Characters\_Male\IdleAnims\MSO5SpecialIdle_TourGuide01.kf;;;
IDLE;[0006CAE4];MS05TourGuide02;Characters\_Male\IdleAnims\MSO5SpecialIdle_TourGuide02.kf;;;
IDLE;[0006CAE3];MS05TourGuide03;Characters\_Male\IdleAnims\MSO5SpecialIdle_TourGuide03.kf;;;
IDLE;[0006CAE2];MS05TourGuide04;Characters\_Male\IdleAnims\MSO5SpecialIdle_TourGuide04.kf;;;
IDLE;[00024190];LooseMTClapAndPoint;Characters\_Male\IdleAnims\MT_ClapAndPoint.kf;;;
IDLE;[0002515B];MTHitArmLeft;Characters\_Male\IdleAnims\MT_HitArmLeft.kf;;;
IDLE;[0014CC37];MTHitArmLeftForce;Characters\_Male\IdleAnims\MT_HitArmLeft.kf;;;
IDLE;[0002515F];MTHitArmLeftB;Characters\_Male\IdleAnims\MT_HitArmLeftB.kf;;;
IDLE;[0014CC38];MTHitArmLeftBForce;Characters\_Male\IdleAnims\MT_HitArmLeftB.kf;;;
IDLE;[00025162];MTHitArmLeftC;Characters\_Male\IdleAnims\MT_HitArmLeftC.kf;;;
IDLE;[0014CC39];MTHitArmLeftCForce;Characters\_Male\IdleAnims\MT_HitArmLeftC.kf;;;
IDLE;[00025163];MTHitArmRight;Characters\_Male\IdleAnims\MT_HitArmRight.kf;;;
IDLE;[0014CC3A];MTHitArmRightForce;Characters\_Male\IdleAnims\MT_HitArmRight.kf;;;
IDLE;[00025165];MTHitArmRightB;Characters\_Male\IdleAnims\MT_HitArmRightB.kf;;;
IDLE;[0014CC3B];MTHitArmRightBForce;Characters\_Male\IdleAnims\MT_HitArmRightB.kf;;;
IDLE;[00025167];MTHitArmRightC;Characters\_Male\IdleAnims\MT_HitArmRightC.kf;;;
IDLE;[0014CC3C];MTHitArmRightCForce;Characters\_Male\IdleAnims\MT_HitArmRightC.kf;;;
IDLE;[00025158];MTHitHeadA;Characters\_Male\IdleAnims\MT_HitHead.kf;;;
IDLE;[000C9008];LooseMtHtHeadA;Characters\_Male\IdleAnims\MT_HitHead.kf;;;
IDLE;[00078A2E];MS11MTHitHeadA;Characters\_Male\IdleAnims\MT_HitHead.kf;;;
IDLE;[0014CC34];MTHitHeadAForce;Characters\_Male\IdleAnims\MT_HitHead.kf;;;
IDLE;[00025159];MTHitHeadB;Characters\_Male\IdleAnims\MT_HitHeadB.kf;;;
IDLE;[0014CC35];MTHitHeadBForce;Characters\_Male\IdleAnims\MT_HitHeadB.kf;;;
IDLE;[0002515A];MTHitHeadC;Characters\_Male\IdleAnims\MT_HitHeadC.kf;;;
IDLE;[0014CC36];MTHitHeadCForce;Characters\_Male\IdleAnims\MT_HitHeadC.kf;;;
IDLE;[00025168];MTHitLegLeft;Characters\_Male\IdleAnims\MT_HitLegLeft.kf;;;
IDLE;[0014CC3D];MTHitLegLeftForce;Characters\_Male\IdleAnims\MT_HitLegLeft.kf;;;
IDLE;[00025169];MTHitLegLeftB;Characters\_Male\IdleAnims\MT_HitLegLeftB.kf;;;
IDLE;[0014CC3E];MTHitLegLeftBForce;Characters\_Male\IdleAnims\MT_HitLegLeftB.kf;;;
IDLE;[0002516E];MTHitLegLeftC;Characters\_Male\IdleAnims\MT_HitLegLeftC.kf;;;
IDLE;[0014CC3F];MTHitLegLeftCForce;Characters\_Male\IdleAnims\MT_HitLegLeftC.kf;;;
IDLE;[0002516B];MTHitLegRight;Characters\_Male\IdleAnims\MT_HitLegRight.kf;;;
IDLE;[0014CC40];MTHitLegRightForce;Characters\_Male\IdleAnims\MT_HitLegRight.kf;;;
IDLE;[0002516C];MTHitLegRightB;Characters\_Male\IdleAnims\MT_HitLegRightB.kf;;;
IDLE;[0014CC41];MTHitLegRightBForce;Characters\_Male\IdleAnims\MT_HitLegRightB.kf;;;
IDLE;[0002516D];MTHitLegRightC;Characters\_Male\IdleAnims\MT_HitLegRightC.kf;;;
IDLE;[0014CC42];MTHitLegRightCForce;Characters\_Male\IdleAnims\MT_HitLegRightC.kf;;;
IDLE;[00025155];MTHitTorsoA;Characters\_Male\IdleAnims\MT_HitTorso.kf;;;
IDLE;[0014CC31];MTHitTorsoAForce;Characters\_Male\IdleAnims\MT_HitTorso.kf;;;
IDLE;[00025156];MTHitTorsoB;Characters\_Male\IdleAnims\MT_HitTorsoB.kf;;;
IDLE;[0014CC32];MTHitTorsoBForce;Characters\_Male\IdleAnims\MT_HitTorsoB.kf;;;
IDLE;[00025157];MTHitTorsoC;Characters\_Male\IdleAnims\MT_HitTorsoC.kf;;;
IDLE;[0014CC33];MTHitTorsoCForce;Characters\_Male\IdleAnims\MT_HitTorsoC.kf;;;
IDLE;[00003BDA];GetUpFaceDown;Characters\_Male\IdleAnims\MT_KnockDownFaceDown.kf;;;
IDLE;[00003BD9];GetUpFaceUp;Characters\_Male\IdleAnims\MT_KnockDownFaceUp.kf;;;
IDLE;[00080C29];MTSpecialIdleCheckStove;Characters\_Male\IdleAnims\MT_SpecialIdle_CheckStove.kf;;;
IDLE;[00080C2A];MTSpecialIdlePotBooze;Characters\_Male\IdleAnims\MT_SpecialIdle_PotBooze.kf;;;
IDLE;[00080C2B];MTSpecialIdlePotStrd;Characters\_Male\IdleAnims\MT_SpecialIdle_PotStrd.kf;;;
IDLE;[000B5EB3];LooseNPCGiving;Characters\_Male\IdleAnims\NPCGiving.kf;;;
IDLE;[000B5EB4];LooseNPCTaking;Characters\_Male\IdleAnims\NPCTaking.kf;;;
IDLE;[0008944C];LooseOneHandUp;Characters\_Male\IdleAnims\OneHandUp.kf;;;
IDLE;[00040202];LoosePanicGrenadePlant;Characters\_Male\IdleAnims\PanicGrenadePlant.kf;;;
IDLE;[00040203];PanicGrenadePlant;Characters\_Male\IdleAnims\PanicGrenadePlant.kf;;;
IDLE;[00042F25];PanicGrenadePlantPA;Characters\_Male\IdleAnims\PanicGrenadePlantPA.kf;;;
IDLE;[000C8509];LoosePickingNose;Characters\_Male\IdleAnims\PickNose.kf;;;
IDLE;[00052902];LoosePickNose;Characters\_Male\IdleAnims\PickNose.kf;;;
IDLE;[0006123C];LoosePickUpGroundObject;Characters\_Male\IdleAnims\PickUpGroundObject_0.3.kf;;;
IDLE;[0006123D];LoosePickUpTableObject;Characters\_Male\IdleAnims\PickUpTableObject_0.6.kf;;;
IDLE;[00022C11];PipboyExamine;Characters\_Male\IdleAnims\PipboyExamine.kf;;;
IDLE;[00022C13];PipboyManipulate;Characters\_Male\IdleAnims\PipboyManipulate.kf;;;
IDLE;[00089444];LoosePointAtSelf;Characters\_Male\IdleAnims\PointAtSelf.kf;;;
IDLE;[0005DB32];LoosePointingAllert;Characters\_Male\IdleAnims\PointingAllert.kf;;;
IDLE;[000A24FB];LoosePPurityTerminalUse;Characters\_Male\IdleAnims\PPurityTerminalUse.kf;;;
IDLE;[000B5EA6];PushUps01;Characters\_Male\IdleAnims\PushUps.kf;;;
IDLE;[00077101];LoosePushUps;Characters\_Male\IdleAnims\PushUps.kf;;;
IDLE;[00078591];LoopForeverPushUps;Characters\_Male\IdleAnims\PushUps.kf;;;
IDLE;[00175F74];PushUps01HighEndurance;Characters\_Male\IdleAnims\PushUps.kf;;;
IDLE;[00047CDB];PushUpsTalk;Characters\_Male\IdleAnims\PushUpsGetUp.kf;;;
IDLE;[0001EF20];LooseRadioBangOn;Characters\_Male\IdleAnims\Radio_BangOn.kf;;;
IDLE;[0003143C];LooseAhzrukhalBar1;Characters\_Male\IdleAnims\Radio_BangOn.kf;;;
IDLE;[0008957A];LooseRaking;Characters\_Male\IdleAnims\Raking.kf;;;
IDLE;[0005DB21];LooseReadPaperOnHandA;Characters\_Male\IdleAnims\ReadPaperOnHandA.kf;;;
IDLE;[0005DB22];LooseReadPaperOnHandB;Characters\_Male\IdleAnims\ReadPaperOnHandB.kf;;;
IDLE;[00095511];RestrainedSitEnter;Characters\_Male\IdleAnims\RestrainedSitEnter.kf;;;
IDLE;[00095515];RestrainedSitExit;Characters\_Male\IdleAnims\RestrainedSitExit.kf;;;
IDLE;[00033CDF];LooseSalute;Characters\_Male\IdleAnims\SaluteA.kf;;;
IDLE;[00079F17];SandManBedleft;Characters\_Male\IdleAnims\SandManBedLeft.kf;;;
IDLE;[00079F18];SandManBedRight;Characters\_Male\IdleAnims\SandManBedRight.kf;;;
IDLE;[0007C6CE];SandManFlrLeft;Characters\_Male\IdleAnims\SandManFlrLeft.kf;;;
IDLE;[0007C6CF];SandManFlrRight;Characters\_Male\IdleAnims\SandManFlrRight.kf;;;
IDLE;[0005E9BA];LooseScaredGetsSmackedA;Characters\_Male\IdleAnims\ScaredGetsSmackedA.kf;;;
IDLE;[0005E9B6];LooseScaredListenA;Characters\_Male\IdleAnims\ScaredListenA.kf;;;
IDLE;[0005E9B7];LooseScaredListenB;Characters\_Male\IdleAnims\ScaredListenB.kf;;;
IDLE;[0005E9B8];LooseScaredTalkA;Characters\_Male\IdleAnims\ScaredTalkA.kf;;;
IDLE;[0005E9B9];LooseScaredTalkB;Characters\_Male\IdleAnims\ScaredTalkB.kf;;;
IDLE;[0005E9BB];LooseScaredTalkC;Characters\_Male\IdleAnims\ScaredTalkC.kf;;;
IDLE;[000A24FF];LooseScientistInspectTerminalA;Characters\_Male\IdleAnims\ScientistInspectTerminalA.kf;;;
IDLE;[000ABDFD];InspectConsole02A;Characters\_Male\IdleAnims\ScientistInspectTerminalA.kf;;;
IDLE;[000A2500];LooseScientistInspectTerminalB;Characters\_Male\IdleAnims\ScientistInspectTerminalB.kf;;;
IDLE;[00089446];LooseShoulderShrug;Characters\_Male\IdleAnims\ShoulderShrug.kf;;;
IDLE;[0008C21A];LooseShoutA;Characters\_Male\IdleAnims\ShoutA.kf;;;
IDLE;[00027984];LooseDefensiveIdleA;Characters\_Male\IdleAnims\SIDefensiveA.kf;;;
IDLE;[00014F52];SIRelaxed;Characters\_Male\IdleAnims\SIRelaxed.kf;;;
IDLE;[00019E2F];TalkCombat;Characters\_Male\IdleAnims\SIRelaxed.kf;;;
IDLE;[000ABDF7];CharactersMaleIdleAnimsSIRelaxed;Characters\_Male\IdleAnims\SIRelaxed.kf;;;
IDLE;[00061212];LooseSIRelaxed;Characters\_Male\IdleAnims\SIRelaxed.kf;;;
IDLE;[000155BC];SIRelaxedB;Characters\_Male\IdleAnims\SIRelaxedB.kf;;;
IDLE;[00061213];LooseSIRelaxedB;Characters\_Male\IdleAnims\SIRelaxedB.kf;;;
IDLE;[000155BD];SIRelaxedC;Characters\_Male\IdleAnims\SIRelaxedC.kf;;;
IDLE;[00061214];LooseSIRelaxedC;Characters\_Male\IdleAnims\SIRelaxedC.kf;;;
IDLE;[00053BB1];SitChairDrinkA;Characters\_Male\IdleAnims\SitChairDrinkA.kf;;;
IDLE;[0005C366];SitChairDrinkB;Characters\_Male\IdleAnims\SitChairDrinkB.kf;;;
IDLE;[000C3A09];SitTableChairDrinkB;Characters\_Male\IdleAnims\SitChairDrinkB.kf;;;
IDLE;[00053BBE];ChairDrinkTalkA;Characters\_Male\IdleAnims\SitChairDrinkTalkA.kf;;;
IDLE;[00053BB4];SitChairEatA;Characters\_Male\IdleAnims\SitChairEatA.kf;;;
IDLE;[000C3A0A];SitChairEatB;Characters\_Male\IdleAnims\SitChairEatB.kf;;;
IDLE;[00053BBD];ChairEatTalkA;Characters\_Male\IdleAnims\SitChairEatTalkA.kf;;;
IDLE;[0006F8C1];SitChairLeanBackA;Characters\_Male\IdleAnims\SitChairLeanBackA.kf;;;
IDLE;[0005C39D];PlayerSitChairLeanBackA;Characters\_Male\IdleAnims\SitChairLeanBackA.kf;;;
IDLE;[00024F8B];SitChairListenPlayerA;Characters\_Male\IdleAnims\SitChairListenA.kf;;;
IDLE;[00024F8C];SitChairListenPlayerB;Characters\_Male\IdleAnims\SitChairListenB.kf;;;
IDLE;[00024F8D];SitChairListenPlayerC;Characters\_Male\IdleAnims\SitChairListenC.kf;;;
IDLE;[00024F80];SitChairRelaxIdleA;Characters\_Male\IdleAnims\SitChairRelaxA.kf;;;
IDLE;[000B99AD];PlayerSitChairRelaxIdleA;Characters\_Male\IdleAnims\SitChairRelaxA.kf;;;
IDLE;[00024F81];SitChairRelaxIdleB;Characters\_Male\IdleAnims\SitChairRelaxB.kf;;;
IDLE;[000B99AE];PlayerSitChairRelaxIdleB;Characters\_Male\IdleAnims\SitChairRelaxB.kf;;;
IDLE;[00024F83];SitChairRelaxIdleC;Characters\_Male\IdleAnims\SitChairRelaxC.kf;;;
IDLE;[000B99AF];PlayerSitChairRelaxIdleC;Characters\_Male\IdleAnims\SitChairRelaxC.kf;;;
IDLE;[00024F98];SitChairTalkPlayerA;Characters\_Male\IdleAnims\SitChairTalkA.kf;;;
IDLE;[00024F99];SitChairTalkPlayerB;Characters\_Male\IdleAnims\SitChairTalkB.kf;;;
IDLE;[00024F9A];SitChairTalkPlayerC;Characters\_Male\IdleAnims\SitChairTalkC.kf;;;
IDLE;[00024F9B];SitChairTalkPlayerD;Characters\_Male\IdleAnims\SitChairTalkD.kf;;;
IDLE;[0005DB2B];LooseSitCheatingOnTest;Characters\_Male\IdleAnims\SitCheatingOnTest.kf;;;
IDLE;[000506EE];FloorSitDrink;Characters\_Male\IdleAnims\SitFloorDrinkA.kf;;;
IDLE;[000C3A15];FloorSitDrinkAlchohol;Characters\_Male\IdleAnims\SitFloorDrinkA.kf;;;
IDLE;[0006D091];FloorSitDynamicIdle;Characters\_Male\IdleAnims\SitFloorDynamicIdle.kf;;;
IDLE;[0006D08C];FloorSitEnter;Characters\_Male\IdleAnims\SitFloorEnter.kf;;;
IDLE;[0006D08F];FloorExit;Characters\_Male\IdleAnims\SitFloorExit.kf;;;
IDLE;[0006D08E];FloorExitFast;Characters\_Male\IdleAnims\SitFloorExitFast.kf;;;
IDLE;[000C9513];FloorSitFemaleSkirtDrink;Characters\_Male\IdleAnims\SitFloorFemaleSkirtDrinkA.kf;;;
IDLE;[000C9514];FloorSitFemaleSkirtDrinkAlchohol;Characters\_Male\IdleAnims\SitFloorFemaleSkirtDrinkA.kf;;;
IDLE;[000C9517];FloorSitFemaleSkirtDynamicIdle;Characters\_Male\IdleAnims\SitFloorFemaleSkirtDyanmicIdle.kf;;;
IDLE;[000C9519];FloorSitFemaleSkirtEnter;Characters\_Male\IdleAnims\SitFloorFemaleSkirtEnter.kf;;;
IDLE;[000C9518];FloorSitFemaleSkirtExit;Characters\_Male\IdleAnims\SitFloorFemaleSkirtExit.kf;;;
IDLE;[000C9516];FloorsitFemaleSkirtExitFast;Characters\_Male\IdleAnims\SitFloorFemaleSkirtExitFast.kf;;;
IDLE;[0006D08A];FloorsitListen;Characters\_Male\IdleAnims\SitFloorListenA.kf;;;
IDLE;[0006D089];FloorSitTalk;Characters\_Male\IdleAnims\SitFloorTalkA.kf;;;
IDLE;[0005DB2E];LooseSitPickupTestPaper;Characters\_Male\IdleAnims\SitPickupTestPaper.kf;;;
IDLE;[00053B9D];SitStoolDrinkGlassA;Characters\_Male\IdleAnims\SitStoolDrinkA.kf;;;
IDLE;[00053BA0];SitStoolDrinkMugA;Characters\_Male\IdleAnims\SitStoolDrinkA.kf;;;
IDLE;[00053BA6];SitStoolDrinkNukaBottleA;Characters\_Male\IdleAnims\SitStoolDrinkB.kf;;;
IDLE;[0005C38E];SitStoolDrinkBeer;Characters\_Male\IdleAnims\SitStoolDrinkB.kf;;;
IDLE;[00053BA5];StoolGlassDrinkTalk;Characters\_Male\IdleAnims\SitStoolDrinkTalkA.kf;;;
IDLE;[00053BA8];StoolNukaBottleDrinkTalk;Characters\_Male\IdleAnims\SitStoolDrinkTalkA.kf;;;
IDLE;[00053BAA];StoolMugDrinkTalk;Characters\_Male\IdleAnims\SitStoolDrinkTalkA.kf;;;
IDLE;[00053BAC];SitStoolEatMeat;Characters\_Male\IdleAnims\SitStoolEatA.kf;;;
IDLE;[000C3A0E];SitStoolEatGeneric;Characters\_Male\IdleAnims\SitStoolEatB.kf;;;
IDLE;[00053BAE];StoolEatMeatStickTalkA;Characters\_Male\IdleAnims\SitStoolEatTalkA.kf;;;
IDLE;[0003AF02];SitStoolListenA;Characters\_Male\IdleAnims\SitStoolListen.kf;;;
IDLE;[0003A3C9];SitStoolTalkA;Characters\_Male\IdleAnims\SitStoolTalk.kf;;;
IDLE;[0003AF05];SitStoolTalkB;Characters\_Male\IdleAnims\SitStoolTalkB.kf;;;
IDLE;[0003AF04];SitStoolTalkC;Characters\_Male\IdleAnims\SitStoolTalkC.kf;;;
IDLE;[000C3A07];SitTableChairDrinkA;Characters\_Male\IdleAnims\SitTableChairDrinkA.kf;;;
IDLE;[00053BB6];SitTableChairEatA;Characters\_Male\IdleAnims\SitTableChairEatA.kf;;;
IDLE;[000C3A08];SitTableChairEatB;Characters\_Male\IdleAnims\SitTableChairEatA.kf;;;
IDLE;[00053BBC];TableChairEatTalkA;Characters\_Male\IdleAnims\SitTableChairEatTalkA.kf;;;
IDLE;[000C480D];TableChairEatTalkB;Characters\_Male\IdleAnims\SitTableChairEatTalkA.kf;;;
IDLE;[0002A44C];LooseSitTableChairSobbing;Characters\_Male\IdleAnims\SitTableChairSobbing.kf;;;
IDLE;[0005DB25];LooseSitTakingTestA;Characters\_Male\IdleAnims\SitTakingTestA.kf;;;
IDLE;[0005DB26];LooseSitTakingTestB;Characters\_Male\IdleAnims\SitTakingTestB.kf;;;
IDLE;[000926C4];PodEnter;Characters\_Male\IdleAnims\SitTranquilityChairEnter.kf;;;
IDLE;[000926C5];PodExit;Characters\_Male\IdleAnims\SitTranquilityChairExit.kf;;;
IDLE;[00093A65];PodSitIdle3rdPerson;Characters\_Male\IdleAnims\SitTranquilityChairIdle.kf;;;
IDLE;[0008747D];LooseSleepyRubEyes;Characters\_Male\IdleAnims\SleepyRubEyes.kf;;;
IDLE;[00083518];LooseSmokingStanding;Characters\_Male\IdleAnims\SmokingStanding.kf;;;
IDLE;[000711A8];WallLeanSmoking;Characters\_Male\IdleAnims\SmokingStanding.kf;;;
IDLE;[00071EE3];NPCSmokingIdle;Characters\_Male\IdleAnims\SmokingStanding.kf;;;
IDLE;[0006793C];BitingNails;Characters\_Male\IdleAnims\SpecialIdle_BitingNails.kf;;;
IDLE;[000C850C];LooseBitingNails;Characters\_Male\IdleAnims\SpecialIdle_BitingNails.kf;;;
IDLE;[00174CB6];VCG01DocCardPoint01;Characters\_Male\IdleAnims\SpecialIdle_CardPoint01.kf;;;
IDLE;[00174CB7];VCG01DocCardPoint02;Characters\_Male\IdleAnims\SpecialIdle_CardPoint02.kf;;;
IDLE;[00174CB8];VCG01DocCardPoint03;Characters\_Male\IdleAnims\SpecialIdle_CardPoint03.kf;;;
IDLE;[00168991];3rdpEuclidsCFinderFailure;Characters\_Male\IdleAnims\SpecialIdle_EuclidsCFinder_Failure.kf;;;
IDLE;[00168990];3rdpEuclidsCFinderSuccess;Characters\_Male\IdleAnims\SpecialIdle_EuclidsCFinder_Success.kf;;;
IDLE;[00067937];MQ05RadDeath2HR01;Characters\_Male\IdleAnims\SpecialIdle_MQ05_2HR01.kf;;;
IDLE;[00067938];MQ05RadDeath2HR02;Characters\_Male\IdleAnims\SpecialIdle_MQ05_2HR02.kf;;;
IDLE;[00067939];MQ05RadDeath2HR03;Characters\_Male\IdleAnims\SpecialIdle_MQ05_2HR03.kf;;;
IDLE;[0006793A];MQ05RadDeathColAutumn;Characters\_Male\IdleAnims\SpecialIdle_MQ05_ColAutumn.kf;;;
IDLE;[0005C398];MQ05RadDeathColAutumn02;Characters\_Male\IdleAnims\SpecialIdle_MQ05_ColAutumn02.kf;;;
IDLE;[0016AC96];LooseNVBackToIdle;Characters\_Male\IdleAnims\SpecialIdle_NVBackToIdle.kf;;;
IDLE;[0011A33A];Dealer1111;Characters\_Male\IdleAnims\SpecialIdle_NVBlackJack_Deal1111.kf;;;
IDLE;[00166DD1];NVBlackJackDealerGomorrah;Characters\_Male\IdleAnims\SpecialIdle_NVBlackJack_Deal1111.kf;;;
IDLE;[00166DD2];NVBlackJackDealerultraLux;Characters\_Male\IdleAnims\SpecialIdle_NVBlackJack_Deal1111.kf;;;
IDLE;[00166DD3];NVBlackJackDealerTops;Characters\_Male\IdleAnims\SpecialIdle_NVBlackJack_Deal1111.kf;;;
IDLE;[00119081];NVSitStoolGambling01;Characters\_Male\IdleAnims\SpecialIdle_NVblackJack_Gambler01.kf;;;
IDLE;[0010658C];VCG01DocGiveMirror;Characters\_Male\IdleAnims\SpecialIdle_NVCG01DocGiveMirror.kf;;;
IDLE;[0010BAF3];VCG01DocRorschachInto;Characters\_Male\IdleAnims\SpecialIdle_NVCG01DocRorschachInto.kf;;;
IDLE;[0010BAF4];VCG01DocRorschachOutOF;Characters\_Male\IdleAnims\SpecialIdle_NVCG01DocRorschachOutOf.kf;;;
IDLE;[0010AAEB];VCG01DocRorschachTest1;Characters\_Male\IdleAnims\SpecialIdle_NVCG01DocRorschachTest.kf;;;
IDLE;[0010AAEC];VCG01DocRorschachTest2;Characters\_Male\IdleAnims\SpecialIdle_NVCG01DocRorschachTest.kf;;;
IDLE;[0010AAED];VCG01DocRorschachTest3;Characters\_Male\IdleAnims\SpecialIdle_NVCG01DocRorschachTest.kf;;;
IDLE;[001055C1];LooseVCG01PlayerBedsit;Characters\_Male\IdleAnims\SpecialIdle_NVCG01PlayerBedsit.kf;;;
IDLE;[001055C0];LooseVCG01PlayerSitup;Characters\_Male\IdleAnims\SpecialIdle_NVCG01PlayerSitUp.kf;;;
IDLE;[001055C2];LooseVCG01PlayerStandup;Characters\_Male\IdleAnims\SpecialIdle_NVCG01PlayerStandup.kf;;;
IDLE;[0010BAF2];LooseVCG01PlayerTakeReflectron;Characters\_Male\IdleAnims\SpecialIdle_NVCG01PlayerTakeMirror.kf;;;
IDLE;[001055BF];LooseVCG01PlayerWakeup;Characters\_Male\IdleAnims\SpecialIdle_NVCG01PlayerWakeup.kf;;;
IDLE;[0012280E];VCG01DocWhoaThere;Characters\_Male\IdleAnims\SpecialIdle_NVCG01WhoaThere.kf;;;
IDLE;[0013DAF7];NVCrucifixGiveUp;Characters\_Male\IdleAnims\specialidle_NVCrucifiedGiveUp.kf;;;
IDLE;[00153A05];NVCrucifixListen;Characters\_Male\IdleAnims\specialidle_NVCrucifiedGiveUp.kf;;;
IDLE;[0013DAF4];NVCrucifixIdleFidget;Characters\_Male\IdleAnims\SpecialIdle_NVCrucifiedIdleFidget.kf;;;
IDLE;[0013DAF6];NVCrucifixScream;Characters\_Male\IdleAnims\SpecialIdle_NVCrucifiedIdleFidget.kf;;;
IDLE;[00153A04];NVCrucifixlTalk;Characters\_Male\IdleAnims\SpecialIdle_NVCrucifiedIdleFidget.kf;;;
IDLE;[001541CE];NVCrucifixEnter;Characters\_Male\IdleAnims\SpecialIdle_NVCrucifixEnter.kf;;;
IDLE;[00153AC9];NVCrucifixExit;Characters\_Male\IdleAnims\SpecialIdle_NVCrucifixExit.kf;;;
IDLE;[0015D793];NVDanceBootyShacke;Characters\_Male\IdleAnims\SpecialIdle_NVDanceBootyShake.kf;;;
IDLE;[0015D797];DanceFemaleFidget06;Characters\_Male\IdleAnims\SpecialIdle_NVDanceBootyShake.kf;;;
IDLE;[0012A3C6];NVDieingSoldier;Characters\_Male\IdleAnims\SpecialIdle_NVDieingSoldier.kf;;;
IDLE;[00169CDE];NVchairStandDoc;Characters\_Male\IdleAnims\SpecialIdle_NVDocChairFrontExit.kf;;;
IDLE;[00169CDD];LooseNVDocChairExitLeft;Characters\_Male\IdleAnims\SpecialIdle_NVDocChairLeftExit.kf;;;
IDLE;[00169CDF];LooseNVDocHelpPlayerUp;Characters\_Male\IdleAnims\SpecialIdle_NVDocHelpPlayerup.kf;;;
IDLE;[0013F5A4];NVNPCDrunKWalk;Characters\_Male\IdleAnims\SpecialIdle_NVDrunkWalk.kf;;;
IDLE;[001657BC];NVNPCDrunKWalk02;Characters\_Male\IdleAnims\SpecialIdle_NVDrunkWalk.kf;;;
IDLE;[00172947];NVNPCDrunKWalk03;Characters\_Male\IdleAnims\SpecialIdle_NVDrunkWalk.kf;;;
IDLE;[0013FD8A];NVDrunksWallLeanA;Characters\_Male\IdleAnims\specialIdle_NVDrunkWallLeanA.kf;;;
IDLE;[00117BA3];DanceMaleEnter;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceEnter.kf;;;
IDLE;[00117BAB];DanceFemaleEnter;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceEnter.kf;;;
IDLE;[00117BA2];DanceMaleExit;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceExit.kf;;;
IDLE;[00117BAA];DanceFemaleexit;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceExit.kf;;;
IDLE;[00117BA1];DanceMaleFidget01;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceFidget01.kf;;;
IDLE;[00117BA9];DanceFemaleFidget01;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceFidget01.kf;;;
IDLE;[001229E8];LooseDanceFemFidget01;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceFidget01.kf;;;
IDLE;[00117BA0];DanceMaleFidget02;Characters\_Male\IdleAnims\SpecialIdle_NVfemale_danceFidget02.kf;;;
